gestor_red,provincia,municipio,lat,lon,subestacion_nombre,subestacion,kv,cap_disp,cap_comp,cap_ocup,cap_no_eval,comentarios,cap_total,porcentaje_disponible,color,radius
VIESGO,Palencia,Aguilar de Campoo,42.785874,-4.281779,MAZUELAS,76,30.0,2.0,0.0,20.070999999999998,0.0,,22.07,9.1,orange,3.409797307751818
VIESGO,Palencia,Aguilar de Campoo,42.785874,-4.281779,MAZUELAS,76,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
VIESGO,Palencia,Osorno,42.409881,-4.367425,OSORNO,587,12.0,0.12,0.0,3.965,0.0,,4.08,2.9,orange,3.075847129815875
VIESGO,Palencia,Osorno,42.409881,-4.367425,OSORNO,587,30.0,0.0,0.0,12.849,9.35,,22.2,0.0,red,3.4121739130434783
VIESGO,Palencia,Osorno,42.409881,-4.367425,OSORNO,587,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
VIESGO,Palencia,Collazos de Boedo,42.62501,-4.344421,VILLABERMUDO,222,30.0,0.0,0.0,5.62,0.0,,5.62,0.0,red,3.1043478260869564
VIESGO,Palencia,Collazos de Boedo,42.62501,-4.344421,VILLABERMUDO,222,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
VIESGO,Tarragona,La Canonja,41.108522,1.19139,LA CANONJA,10,25.0,66.2,0.0,123.8,0.0,,190.0,34.8,yellow,6.527773479808139
UDF,A Coruña,A Coruña,43.343,-8.397867,EIRIS,2920200082,15.0,7.1449197994,0.0,66.3584642657,0.0,,73.5,9.7,orange,4.364754152531642
UDF,A Coruña,A Coruña,43.366716,-8.402141,EL PUERTO,PUR,15.0,0.0,0.0,93.3611793424,0.0,,93.36,0.0,red,4.733458381724896
UDF,A Coruña,A Coruña,43.342678,-8.429139,LA GRELA 2,GRE,15.0,0.0,0.0,203.6102420336,0.0,,203.61,0.0,red,6.780477958228687
UDF,A Coruña,A Coruña,43.36967,-8.435128,SAN PEDRO DE VISMA,2920200081,15.0,0.0,0.0,61.6329537461,0.0,,61.63,0.0,red,4.144353156356491
UDF,A Coruña,A Coruña,43.36967,-8.435128,SAN PEDRO DE VISMA,2920200081,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,A Laracha,43.250701,-8.579296,LARACHA,2920200090,15.0,0.0,0.0,22.9800004959,0.0,,22.98,0.0,red,3.4266749279758626
UDF,A Coruña,A Laracha,43.250701,-8.579296,LARACHA,2920200090,20.0,0.0,0.0,12.7100000381,0.0,,12.71,0.0,red,3.235989479277735
UDF,A Coruña,A Laracha,43.250701,-8.579296,LARACHA,2920200090,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Arteixo,43.299246,-8.48713,MORAS,2920420308,15.0,0.0,0.0,29.8841144077,17.4,,47.28,0.0,red,3.877934972756305
UDF,A Coruña,Arteixo,43.299246,-8.48713,MORAS,2920420308,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Arteixo,43.328412,-8.500741,SABON,SBO,15.0,0.0,0.0,23.2367092932,0.0,,23.24,0.0,red,3.4314412989608543
UDF,A Coruña,Arteixo,43.328412,-8.500741,SABON,SBO,132.0,0.0,0.0,9.0576383562,0.0,,9.06,0.0,red,3.1681752441194493
UDF,A Coruña,As Pontes de García Rodríguez,43.43378,-7.854169,MOURELA,2920200070,20.0,0.0,0.0,26.2600002289,0.0,,26.26,0.0,red,3.487575433617206
UDF,A Coruña,As Pontes de García Rodríguez,43.43378,-7.854169,MOURELA,2920200070,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,As Somozas,43.538354,-7.922733,SOMOZAS,2920420095,20.0,0.0,0.0,4.2599999905,0.0,,4.26,0.0,red,3.079096394686678
UDF,A Coruña,As Somozas,43.538354,-7.922733,SOMOZAS,2920420095,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Bergondo,43.279847,-8.240192,BERGONDO,2920200091,15.0,0.0,0.0,55.4971789288,1.2,,56.7,0.0,red,4.052709495815566
UDF,A Coruña,Bergondo,43.279847,-8.240192,BERGONDO,2920200091,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Bergondo,43.324962,-8.211201,PEDRIDO,2920200077,15.0,0.0,0.0,23.3421472487,0.0,,23.34,0.0,red,3.43339898960916
UDF,A Coruña,Bergondo,43.324962,-8.211201,PEDRIDO,2920200077,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Bergondo,43.324962,-8.211201,PEDRIDO,2920200077,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Boiro,42.669701,-8.871043,BOIRO,2920200085,20.0,0.0,0.0,64.1555066747,0.0,,64.16,0.0,red,4.191189973845583
UDF,A Coruña,Boiro,42.669701,-8.871043,BOIRO,2920200085,66.0,0.0692475982,0.0,0.0,0.0,,0.07,100.0,green,3.0012857360024756
UDF,A Coruña,Cabana de Bergantiños,43.215264,-8.886103,CABANA,2920200093,20.0,0.6927360208,0.0,11.1853279237,0.0,,11.88,5.8,orange,3.2205427314466966
UDF,A Coruña,Cabana de Bergantiños,43.215264,-8.886103,CABANA,2920200093,66.0,5.3777044025,0.0,0.0,0.0,,5.38,100.0,green,3.0998490682809843
UDF,A Coruña,Cabana de Bergantiños,43.16585,-8.925127,CATASOL,2920420309,66.0,10.7219991782,0.0,0.0,0.0,,10.72,100.0,green,3.199077812375677
UDF,A Coruña,Cabanas,43.439657,-8.16585,VILAR DO COLO,2920200098,15.0,0.0,0.0,17.2908726382,0.0,,17.29,0.0,red,3.3210435891356953
UDF,A Coruña,Cabanas,43.439657,-8.16585,VILAR DO COLO,2920200098,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Camariñas,43.155886,-9.173311,DO VILAN,2920420123,20.0,0.0,0.0,11.8699998856,0.0,,11.87,0.0,red,3.220393004219712
UDF,A Coruña,Camariñas,43.155886,-9.173311,DO VILAN,2920420123,66.0,12.8432077871,0.0,0.0,0.0,,12.84,100.0,green,3.238462778036825
UDF,A Coruña,Carballo,43.232461,-8.681595,BERTOA,2920420268,15.0,0.0,0.0,23.2600002289,10.534,,33.79,0.0,red,3.627460935706019
UDF,A Coruña,Carballo,43.232461,-8.681595,BERTOA,2920420268,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Carballo,43.20509,-8.685078,CARBALLO,2920200072,15.0,0.0,0.0,40.9666665871,0.0,,40.97,0.0,red,3.7606374733795453
UDF,A Coruña,Carballo,43.20509,-8.685078,CARBALLO,2920200072,66.0,0.0,0.0,2.5,0.0,,2.5,0.0,red,3.0464180721027385
UDF,A Coruña,Carral,43.224988,-8.362734,CARRAL,2920420256,15.0,0.0,0.0,7.7629520381,0.0,,7.76,0.0,red,3.144136506973851
UDF,A Coruña,Carral,43.224988,-8.362734,CARRAL,2920420256,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Carral,43.16807,-8.35588,MESON DO VENTO,MDV,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Cedeira,43.638117,-8.037864,CEDEIRA,2920200097,20.0,0.0,0.0,28.4800000191,0.0,,28.48,0.0,red,3.528794677749033
UDF,A Coruña,Cedeira,43.638117,-8.037864,CEDEIRA,2920200097,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Cee,42.947184,-9.170152,PONTELLA,2920200083,20.0,0.0,0.0,37.4214260556,0.0,,37.42,0.0,red,3.694812181134458
UDF,A Coruña,Cee,42.947184,-9.170152,PONTELLA,2920200083,66.0,4.0959137608,0.0,0.0,0.0,,4.1,100.0,green,3.0760497681101655
UDF,A Coruña,Cerceda,43.169134,-8.409553,MEIRAMA,MEI,20.0,0.0,0.0,63.6741100468,0.0,,63.67,0.0,red,4.182251772492032
UDF,A Coruña,Curtis,43.151381,-8.023781,SIDEGASA-TEIXEIRO,SDG,15.0,0.0,0.0,35.1779806151,0.0,,35.18,0.0,red,3.653157616248182
UDF,A Coruña,Curtis,43.151381,-8.023781,SIDEGASA-TEIXEIRO,SDG,66.0,0.0,0.0,24.1095890411,0.0,,24.11,0.0,red,3.4476482569908713
UDF,A Coruña,Fene,43.475015,-8.174203,ASTANO,2920320001,15.0,0.0,0.0,9.6000003815,0.0,,9.6,0.0,red,3.178245403957914
UDF,A Coruña,Fene,43.475015,-8.174203,ASTANO,2920320001,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Ferrol,43.468316,-8.320896,PUERTO EXTERIOR FERROL,2920420196,15.0,0.0,0.0,8.370000124,0.0,,8.37,0.0,red,3.1554077077023055
UDF,A Coruña,Ferrol,43.468316,-8.320896,PUERTO EXTERIOR FERROL,2920420196,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Ferrol,43.494395,-8.226171,SANTA MARINA,2920200069,15.0,0.0,0.0,47.6966179552,0.0,,47.7,0.0,red,3.885594020520501
UDF,A Coruña,Ferrol,43.494395,-8.226171,SANTA MARINA,2920200069,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Mazaricos,42.891769,-9.029769,MAZARICOS,MCO,66.0,10.9235831354,0.0,0.0,0.0,,10.92,100.0,green,3.202820667839703
UDF,A Coruña,Melide,42.912036,-8.034979,MELIDE,2920200092,15.0,0.1846950029,0.0,12.1818084481,0.0,,12.37,1.5,orange,3.2296116995389137
UDF,A Coruña,Melide,42.912036,-8.034979,MELIDE,2920200092,66.0,0.1881817047,0.0,0.0,0.0,,0.19,100.0,green,3.003494012774872
UDF,A Coruña,Monfero,43.405729,-8.044216,EUME,2920200068,15.0,0.0,0.0,5.1075001907,1.0,,6.11,0.0,red,3.113399353687761
UDF,A Coruña,Monfero,43.405729,-8.044216,EUME,2920200068,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Muros,42.784989,-9.074206,MUROS,2920420240,20.0,0.8984234435,0.0,7.8699998856,0.0,,8.77,10.2,orange,3.162805322527
UDF,A Coruña,Muros,42.784989,-9.074206,MUROS,2920420240,66.0,3.4934905808,0.0,0.0,0.0,,3.49,100.0,green,3.064864439067925
UDF,A Coruña,Muxía,43.056449,-9.233267,MUXIA,2920420299,66.0,12.1125880798,0.0,1.2799999714,0.0,,13.39,90.4,green,3.248663247121151
UDF,A Coruña,Narón,43.509032,-8.169487,CORNIDO,2920200079,15.0,0.0,0.0,44.9464531264,0.0,,44.95,0.0,red,3.8345310807934396
UDF,A Coruña,Narón,43.509032,-8.169487,CORNIDO,2920200079,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Narón,43.513323,-8.163,MEGASA,2920420004,132.0,0.0,0.0,21.8700008392,0.0,,21.87,0.0,red,3.406065310336376
UDF,A Coruña,Narón,43.540663,-8.207865,RIO DO POZO,2920420259,15.0,0.0,0.0,14.6599998474,0.0,,14.66,0.0,red,3.2721955719771003
UDF,A Coruña,Narón,43.540663,-8.207865,RIO DO POZO,2920420259,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Negreira,42.91585,-8.735808,NEGREIRA,2920200107,20.0,0.0,0.0,21.903489648,0.0,,21.9,0.0,red,3.4066871047129816
UDF,A Coruña,Negreira,42.91585,-8.735808,NEGREIRA,2920200107,66.0,0.194683248,0.0,15.0,0.0,,15.19,1.3,orange,3.2821231610335757
UDF,A Coruña,Noia,42.832534,-8.845378,TAMBRE II,TAM,20.0,0.0,0.0,19.7020000763,0.0,,19.7,0.0,red,3.3658115440439422
UDF,A Coruña,Noia,42.832534,-8.845378,TAMBRE II,TAM,66.0,2.5557591529,0.0,0.0,0.0,,2.56,100.0,green,3.0474533650546185
UDF,A Coruña,Oleiros,43.309572,-8.348284,SAN MARCOS,2920200080,15.0,0.0,0.0,86.5020031623,0.0,,86.5,0.0,red,4.606102487927588
UDF,A Coruña,Oleiros,43.309572,-8.348284,SAN MARCOS,2920200080,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Oroso,42.98151,-8.44499,SIGÜEIRO,2920420190,20.0,0.0,0.0,26.2454396497,0.0,,26.25,0.0,red,3.4873050840111404
UDF,A Coruña,Oroso,42.98151,-8.44499,SIGÜEIRO,2920420190,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Ortigueira,43.664767,-7.891472,MERA,2920200084,20.0,0.0,0.0,13.8799996376,0.0,,13.88,0.0,red,3.257713129585641
UDF,A Coruña,Ortigueira,43.664767,-7.891472,MERA,2920200084,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,Oza-Cesuras,43.136395,-8.155674,CESURAS,2920200094,15.0,0.0,0.0,13.8599996567,0.0,,13.86,0.0,red,3.2573417853634536
UDF,A Coruña,Oza-Cesuras,43.136395,-8.155674,CESURAS,2920200094,66.0,0.0,0.0,0.0,16.5,,16.5,0.0,red,3.306359275878075
UDF,A Coruña,Padrón,42.74163,-8.657377,PADRON,2920200074,20.0,0.0,0.0,41.8524619165,0.0,,41.85,0.0,red,3.7770842379668883
UDF,A Coruña,Padrón,42.74163,-8.657377,PADRON,2920200074,66.0,4.944183014,0.0,0.0,0.0,,4.94,100.0,green,3.091799777453195
UDF,A Coruña,Porto do Son,42.726409,-8.985866,PORTO DO SON,2920200095,20.0,0.0,0.0,10.9699997902,0.0,,10.97,0.0,red,3.2036824964914126
UDF,A Coruña,Porto do Son,42.726409,-8.985866,PORTO DO SON,2920200095,66.0,0.4161776071,0.0,0.0,0.0,,0.42,100.0,green,3.0077272648695654
UDF,A Coruña,Ribeira,42.575841,-8.970776,PALMEIRA,2920200075,20.0,0.0,0.0,61.0667990656,0.0,,61.07,0.0,red,4.1338412328441905
UDF,A Coruña,Ribeira,42.575841,-8.970776,PALMEIRA,2920200075,66.0,0.4815392376,0.0,0.0,0.0,,0.48,100.0,green,3.008940849220486
UDF,A Coruña,Rois,42.787603,-8.737905,ROIS,2920420059,66.0,0.5241287449,0.0,0.0,0.0,,0.52,100.0,green,3.0097316183487544
UDF,A Coruña,Sada,43.350865,-8.308198,SADA,2920200109,15.0,0.0,0.0,30.6196440582,1.0,,31.62,0.0,red,3.587089167102584
UDF,A Coruña,Sada,43.350865,-8.308198,SADA,2920200109,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,A Coruña,San Sadurniño,43.474492,-8.039241,P.E. FORGOSELO,2920420056,132.0,0.0,0.0,0.0700000003,0.0,,0.07,0.0,red,3.001299706024447
UDF,A Coruña,Santa Comba,43.096952,-8.774493,BOAÑA,2920420062,66.0,0.1874785561,0.0,0.0,0.0,,0.19,100.0,green,3.003480957253907
UDF,A Coruña,Santa Comba,43.026453,-8.792462,SANTA COMBA,2920420271,66.0,0.2196506803,0.0,0.0,0.0,,0.22,100.0,green,3.0040783044462325
UDF,A Coruña,Santiago de Compostela,42.91449,-8.494581,FORMARIS,2920420341,20.0,0.0,0.0,23.0431693341,0.0,,23.04,0.0,red,3.4278477982503484
UDF,A Coruña,Santiago de Compostela,42.91449,-8.494581,FORMARIS,2920420341,66.0,0.4938012405,0.0,0.0,0.0,,0.49,100.0,green,3.0091685206343803
UDF,A Coruña,Santiago de Compostela,42.891558,-8.531846,SAN CAYETANO,CAY,20.0,6.7522640433,0.0,83.2413465883,0.0,,89.99,7.5,orange,4.670931962833359
UDF,A Coruña,Santiago de Compostela,42.854809,-8.578342,SANTIAGO,SCM,20.0,6.9530124917,0.0,119.9129235471,15.27713,,142.14,4.9,orange,5.639202835317345
UDF,A Coruña,Santiago de Compostela,42.854809,-8.578342,SANTIAGO,SCM,66.0,0.5010098044,0.0,0.0,0.0,,0.5,100.0,green,3.0093023636899274
UDF,A Coruña,Vimianzo,43.10117,-9.048348,VIMIANZO,VIM,20.0,0.0,0.0,31.2699996758,0.0,,31.27,0.0,red,3.58059723984156
UDF,A Coruña,Vimianzo,43.10117,-9.048348,VIMIANZO,VIM,66.0,13.574449492,0.0,0.0,0.0,,13.57,100.0,green,3.2520399101098563
UDF,Asturias,Tineo,43.292025,-6.395355,C.T. NARCEA,NRC,132.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Ávila,El Tiemblo,40.426575,-4.525014,C.H.BURGUILLO,3020410021,132.0,1.8922061958,0.0,0.0,0.0,,1.89,100.0,green,3.0351330254519575
UDF,Ávila,El Tiemblo,40.412937,-4.441646,C.H.PUENTENUEVO,3020410015,132.0,3.1974453939,0.0,0.0,0.0,,3.2,100.0,green,3.059367700335448
UDF,Barcelona,El Prat de Llobregat,41.312929,2.131268,ZAL,ZAL,25.0,20.0,0.0,29.0,0.0,,49.0,40.8,yellow,3.909794213213678
UDF,Ciudad Real,Abenójar,38.889703,-4.355794,ABENOJAR,3020100062,15.0,0.0,0.0,3.4042322735,0.0,,3.4,0.0,red,3.063207159650317
UDF,Ciudad Real,Abenójar,38.889703,-4.355794,ABENOJAR,3020100062,45.0,1.9168574025,0.0,14.0,5.0,,20.92,9.2,orange,3.3883680780287793
UDF,Ciudad Real,Abenójar,38.889703,-4.355794,ABENOJAR,3020100062,132.0,3.9954888624,0.0,0.0,0.0,,4.0,100.0,green,3.074185156040229
UDF,Ciudad Real,Alcázar de San Juan,39.379509,-3.215182,ALCAZAR 1,3020100063,15.0,0.0,0.0,32.4996635646,20.0,,52.5,0.0,red,3.97477326748445
UDF,Ciudad Real,Alcázar de San Juan,39.379509,-3.215182,ALCAZAR 1,3020100063,45.0,0.6091163378,0.0,0.0,0.0,,0.61,100.0,green,3.0113096024347827
UDF,Ciudad Real,Alcázar de San Juan,39.379509,-3.215182,ALCAZAR 1,3020100063,132.0,0.6770323848,0.0,0.0,18.0,,18.68,3.6,orange,3.3467807343611327
UDF,Ciudad Real,Alcázar de San Juan,39.411595,-3.228668,ALCAZAR 2,3020100064,15.0,0.0,0.0,19.7700841622,0.0,,19.77,0.0,red,3.3670756768472847
UDF,Ciudad Real,Alcázar de San Juan,39.411595,-3.228668,ALCAZAR 2,3020100064,45.0,0.6824019354,0.0,0.0,0.0,,0.68,100.0,green,3.0126703128961783
UDF,Ciudad Real,Alcázar de San Juan,39.17688,-3.231913,CINCO CASAS,3020100074,15.0,0.0,0.0,21.0626884372,0.0,,21.06,0.0,red,3.391075756222188
UDF,Ciudad Real,Alcázar de San Juan,39.17688,-3.231913,CINCO CASAS,3020100074,45.0,0.5809124149,0.0,0.0,0.0,,0.58,100.0,green,3.010785933744082
UDF,Ciudad Real,Alcázar de San Juan,39.17688,-3.231913,CINCO CASAS,3020100074,132.0,1.4689448758,0.0,0.0,0.0,,1.47,100.0,green,3.027274235663933
UDF,Ciudad Real,Alcázar de San Juan,39.296243,-3.36093,MARAÑON,3020310008,15.0,0.0,0.0,3.394278506,0.0,,3.39,0.0,red,3.0630223457713135
UDF,Ciudad Real,Alcázar de San Juan,39.296243,-3.36093,MARAÑON,3020310008,45.0,0.5882880737,0.0,0.0,0.0,,0.59,100.0,green,3.010922879288875
UDF,Ciudad Real,Alhambra,38.858354,-3.158657,EL CUBO,3020100078,15.0,0.0,0.0,2.2523774493,0.0,,2.25,0.0,red,3.041820407537676
UDF,Ciudad Real,Alhambra,38.858354,-3.158657,EL CUBO,3020100078,45.0,0.4501625896,0.0,0.0,0.0,,0.45,100.0,green,3.008358271816803
UDF,Ciudad Real,Alhambra,38.873326,-3.169676,P.E. ALHAMBRA,3020410260,45.0,0.4448208109,0.0,0.0,0.0,,0.44,100.0,green,3.008259089789262
UDF,Ciudad Real,Alhambra,38.873326,-3.169676,P.E. ALHAMBRA,3020410260,132.0,0.4261663896,0.0,0.0,0.0,,0.43,100.0,green,3.0079127288800867
UDF,Ciudad Real,Almadén,38.770368,-4.838598,ALMADEN,3020100065,15.0,0.8123030103,0.0,6.0420148374,0.0,,6.85,11.9,orange,3.1272656880278507
UDF,Ciudad Real,Almadén,38.770368,-4.838598,ALMADEN,3020100065,45.0,1.1887679058,0.0,0.0,0.0,,1.19,100.0,green,3.0220721257459386
UDF,Ciudad Real,Almagro,38.891032,-3.720849,ALMAGRO,3020100066,15.0,0.0,0.0,28.054167172,0.0,,28.05,0.0,red,3.520888141828872
UDF,Ciudad Real,Almagro,38.891032,-3.720849,ALMAGRO,3020100066,45.0,1.0225503445,0.0,0.0,0.0,,1.02,100.0,green,3.0189859262478724
UDF,Ciudad Real,Almodóvar del Campo,38.717407,-4.170973,ALMODOVAR DEL CAMPO,3020410261,45.0,2.4751509122,0.0,0.0,0.0,,2.48,100.0,green,3.0459566934030637
UDF,Ciudad Real,Almodóvar del Campo,38.471967,-4.474992,LA GARGANTA,3020100086,15.0,0.0,0.0,3.129653741,0.0,,3.13,0.0,red,3.0581089972025377
UDF,Ciudad Real,Almodóvar del Campo,38.471967,-4.474992,LA GARGANTA,3020100086,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
UDF,Ciudad Real,Almuradiel,38.519187,-3.493303,ALMURADIEL,3020100114,15.0,0.0,0.0,7.7086156299,0.0,,7.71,0.0,red,3.1431276304483986
UDF,Ciudad Real,Almuradiel,38.519187,-3.493303,ALMURADIEL,3020100114,45.0,0.1798679222,0.0,0.0,0.0,,0.18,100.0,green,3.0033396488726596
UDF,Ciudad Real,Argamasilla de Alba,39.137622,-3.07445,ARGAMASILLA DE ALBA,3020100067,15.0,0.0,0.0,26.052061356,0.0,,26.05,0.0,red,3.483714584979112
UDF,Ciudad Real,Argamasilla de Alba,39.137622,-3.07445,ARGAMASILLA DE ALBA,3020100067,45.0,0.0635836847,0.0,0.0,5.0,,5.06,1.3,orange,3.0940167170298625
UDF,Ciudad Real,Argamasilla de Calatrava,38.714382,-4.090306,ARGAMASILLA DE CALATRAVA,3020100068,15.0,0.0,0.0,35.4010396849,0.0,,35.4,0.0,red,3.65729920504224
UDF,Ciudad Real,Argamasilla de Calatrava,38.714382,-4.090306,ARGAMASILLA DE CALATRAVA,3020100068,45.0,2.4585308912,0.0,0.0,0.0,,2.46,100.0,green,3.045648105669813
UDF,Ciudad Real,Argamasilla de Calatrava,38.714382,-4.090306,ARGAMASILLA DE CALATRAVA,3020100068,132.0,2.8079637157,0.0,0.0,0.0,,2.81,100.0,green,3.0521361048868947
UDF,Ciudad Real,Calzada de Calatrava,38.703019,-3.769386,CALZADA DE CALATRAVA,3020100070,15.0,0.0,0.0,10.0136189785,0.0,,10.01,0.0,red,3.185925155101346
UDF,Ciudad Real,Calzada de Calatrava,38.703019,-3.769386,CALZADA DE CALATRAVA,3020100070,45.0,0.9501655698,0.0,0.0,0.0,,0.95,100.0,green,3.0176419415714064
UDF,Ciudad Real,Campo de Criptana,39.393137,-3.110074,CAMPO DE CRIPTANA,3020100071,15.0,0.0,0.0,19.1889339838,0.0,,19.19,0.0,red,3.3562853284938883
UDF,Ciudad Real,Campo de Criptana,39.393137,-3.110074,CAMPO DE CRIPTANA,3020100071,45.0,0.2705428754,0.0,0.0,0.0,,0.27,100.0,green,3.0050232314788796
UDF,Ciudad Real,Ciudad Real,38.876636,-3.982483,AEROPUERTO CIUDAD REAL,3020410479,15.0,0.0,0.0,9.9221598707,0.0,,9.92,0.0,red,3.184227012917221
UDF,Ciudad Real,Ciudad Real,38.876636,-3.982483,AEROPUERTO CIUDAD REAL,3020410479,45.0,2.0330027275,0.0,0.0,0.0,,2.03,100.0,green,3.0377472268760637
UDF,Ciudad Real,Ciudad Real,38.948045,-3.96173,ALARCOS,ARO,45.0,2.1944068467,0.0,0.0,0.0,,2.19,100.0,green,3.0407440540931456
UDF,Ciudad Real,Ciudad Real,38.948045,-3.96173,ALARCOS,ARO,132.0,3.5829190916,0.0,0.0,0.0,,3.58,100.0,green,3.066524878692867
UDF,Ciudad Real,Ciudad Real,39.004388,-3.931465,PUERTA DE TOLEDO,3020100182,15.0,0.0,0.0,37.1405676155,0.0,,37.14,0.0,red,3.689597418205168
UDF,Ciudad Real,Ciudad Real,39.004388,-3.931465,PUERTA DE TOLEDO,3020100182,45.0,0.3103876543,0.0,0.0,0.0,,0.31,100.0,green,3.005763038606839
UDF,Ciudad Real,Ciudad Real,38.976251,-3.919939,SANTA TERESA,3020100106,15.0,0.0,0.0,92.4431877558,2.2,,94.64,0.0,red,4.757261725312703
UDF,Ciudad Real,Ciudad Real,38.976251,-3.919939,SANTA TERESA,3020100106,132.0,3.3918538202,0.0,0.0,0.0,,3.39,100.0,green,3.062977326075197
UDF,Ciudad Real,Daimiel,39.072588,-3.621605,DAIMIEL,3020100060,15.0,0.3025253135,0.0,7.6772506174,0.0,,7.98,3.8,orange,3.148162325809686
UDF,Ciudad Real,Daimiel,39.072588,-3.621605,DAIMIEL,3020100060,45.0,1.1010532379,0.0,0.0,0.0,,1.1,100.0,green,3.0204435074343183
UDF,Ciudad Real,Daimiel,39.070825,-3.595181,DAIMIEL 2,3020410208,15.0,0.0,0.0,51.9517772628,0.0,,51.95,0.0,red,3.964600537140028
UDF,Ciudad Real,Daimiel,39.070825,-3.595181,DAIMIEL 2,3020410208,132.0,1.718573694,0.0,0.0,0.0,,1.72,100.0,green,3.0319091510567846
UDF,Ciudad Real,El Robledo,39.218493,-4.28842,EL ROBLEDO,3020100079,15.0,0.0,0.0,10.2072186956,0.0,,10.21,0.0,red,3.1895197653523133
UDF,Ciudad Real,El Robledo,39.218493,-4.28842,EL ROBLEDO,3020100079,45.0,0.1061324321,0.0,0.0,0.0,,0.11,100.0,green,3.001970585154263
UDF,Ciudad Real,Herencia,39.171099,-3.392071,HERENCIA,3020100083,15.0,0.0,0.0,14.6997203311,20.0,,34.7,0.0,red,3.6442776481095467
UDF,Ciudad Real,Herencia,39.171099,-3.392071,HERENCIA,3020100083,45.0,0.0679625728,0.0,0.0,5.0,,5.07,1.3,orange,3.0940980208472846
UDF,Ciudad Real,La Solana,38.930742,-3.245284,LA SOLANA,3020300115,15.0,0.0,0.0,22.0854903329,0.0,,22.09,0.0,red,3.410066353078756
UDF,Ciudad Real,La Solana,38.930742,-3.245284,LA SOLANA,3020300115,45.0,1.0901679395,0.0,0.0,0.0,,1.09,100.0,green,3.020241397607922
UDF,Ciudad Real,Llanos del Caudillo,39.11231,-3.318865,HERRERA DE LA MANCHA,3020100084,15.0,0.0,0.0,13.163579485,0.0,,13.16,0.0,red,3.2444111926659445
UDF,Ciudad Real,Llanos del Caudillo,39.11231,-3.318865,HERRERA DE LA MANCHA,3020100084,45.0,0.1214793561,0.0,0.0,5.0,,5.12,2.4,orange,3.095091679209655
UDF,Ciudad Real,Malagón,39.169711,-3.864489,MALAGON,3020100061,15.0,0.0,0.0,22.2864837943,0.0,,22.29,0.0,red,3.413798244672134
UDF,Ciudad Real,Malagón,39.169711,-3.864489,MALAGON,3020100061,45.0,0.1207337846,0.0,0.0,0.0,,0.12,100.0,green,3.00224169180752
UDF,Ciudad Real,Manzanares,39.020507,-3.374567,LA PALOMA,PAO,15.0,0.0,0.0,49.5149910949,1.51,,51.02,0.0,red,3.9473926862738664
UDF,Ciudad Real,Manzanares,39.020507,-3.374567,LA PALOMA,PAO,45.0,1.3245275888,0.0,0.0,0.0,,1.32,100.0,green,3.024592806847594
UDF,Ciudad Real,Manzanares,39.020507,-3.374567,LA PALOMA,PAO,132.0,1.3988415996,0.0,0.0,0.0,,1.4,100.0,green,3.0259726120922172
